"archivo","bytes","sha256","estado","origenes"
"System.Threading.RateLimiting.dll","165712","6dc24a23d99818b2cb2dfb8a1bcf1fab64ff6f4f48b0532bdd633fc22ee9284f","HASH COINCIDE; REVISION PENDIENTE","Microsoft.AspNetCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Threading.RateLimiting.dll"
"System.Threading.Tasks.Dataflow.dll","472872","a895b0c73d3a1afc4d89c1d9e445ed447af12864c25aad2c4cb7398ff50aa934","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Threading.Tasks.Dataflow.dll"
"System.Threading.Tasks.dll","16680","f80b21f7dae04377b73945456cabe25e2ab1f4b564095aed546c2aa571644567","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Threading.Tasks.dll"
"System.Threading.Tasks.Extensions.dll","15696","f148e3a1414b7c2763ae21529ad79ad759f7cfd3c885256b64b0d2209dec2613","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Threading.Tasks.Extensions.dll"
"System.Threading.Tasks.Parallel.dll","132904","6fa359bdbebb56be96339f244ed41658afcead5e010074da470df1115d1e7699","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Threading.Tasks.Parallel.dll"
"System.Threading.Thread.dll","15696","ce71949bb1ea67b686e799128582015ebf8758f1107e59e43f342ece3f662930","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Threading.Thread.dll"
"System.Threading.ThreadPool.dll","15656","58fbc6c4b9c72087152fd0f0670a527098c00b0c19ba8d0979d3ca5ce07c6936","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Threading.ThreadPool.dll"
"System.Threading.Timer.dll","15144","9e4620846572f49aeb476aa99405071b4bbd0df4323e4e232787ed73642b1ee5","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Threading.Timer.dll"
"System.Transactions.dll","16720","56abfca0350c111d077b3d86a2469ea3da4fccc1871f7c51a8b4fdb664bb0ede","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Transactions.dll"
"System.Transactions.Local.dll","640808","8d0283a311a16333ffb6f966d9765e4d8b866777ad99291a93b30db349a15bc4","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Transactions.Local.dll"
"System.ValueTuple.dll","15696","07a5347f6a597e5e0d72109efa1a525697e8c3f74fb0029005500f8ebbf9187a","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.ValueTuple.dll"
"System.Web.dll","15144","bc260b3db247ad9a6e4a82a275da85c3691a41272cc745cb7eaefcf1f31cc817","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Web.dll"
"System.Web.HttpUtility.dll","63272","2cedef51b0a2c2b84240583339ecf2422c650e3388aa46f3494160b93b673887","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Web.HttpUtility.dll"
"System.Windows.dll","15696","716eee98ceee87d38f0b301224462f8442aa793f4b1b9c3ffac315753320ab37","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Windows.dll"
"System.Xml.dll","23376","277a84ba155fe7808a514f32694a8157ec9f0eeeef00ef9643e5250004054ff0","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Xml.dll"
"System.Xml.Linq.dll","15696","ae04903b25717fa4695e7e63489091f0d461e791e0bd264c6c85250d668f540d","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Xml.Linq.dll"
"System.Xml.ReaderWriter.dll","21840","8e48fed4d12bcffff01e8059caafb564697275797d2f5ec6823fdd82b87fe938","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Xml.ReaderWriter.dll"
"System.Xml.Serialization.dll","16208","489694401c60905cb6dca8ef0bf738cb609cd45b337126a01c825b913086ba43","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Xml.Serialization.dll"
"System.Xml.XDocument.dll","15696","3ff858607de5146051498a7124ef983bea280d86e165f993516c6c26af81cfb5","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Xml.XDocument.dll"
"System.Xml.XmlDocument.dll","15656","a50b9b3a03596e36e73e7a7d54f4d018e8dcfaa7fe79e8cf900af8838ef3ec36","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Xml.XmlDocument.dll"
"System.Xml.XmlSerializer.dll","17744","0b7d057c2b5b2272e8d4096a755edfd96f3cf03ab9aaa3fef54b462bf48d517e","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Xml.XmlSerializer.dll"
"System.Xml.XPath.dll","15656","c817b11c58d95fa942fbc62a4cfa8219e16dafa5641eb004cb2be424028ed5d8","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Xml.XPath.dll"
"System.Xml.XPath.XDocument.dll","30504","5bcd27a7e93515b745993f6dda51391033883cb8a1a8a2e3dad5caed3548f0da","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/System.Xml.XPath.XDocument.dll"
"THIRD_PARTY_NOTICES-Druse.md","3155","0f61ee06f24b58fda4708f1d5ed46e804efce782ce4fd1b721298977a4831383","SIN ATRIBUCION NUGET",""
"tr/Microsoft.Data.SqlClient.resources.dll","253336","70794f2ed8275fe845c5aca2a4aa0fd6617a28d09d23f423c3efe02db4c7116c","HASH COINCIDE; REVISION PENDIENTE","Microsoft.Data.SqlClient/7.0.2:lib/net9.0/tr/Microsoft.Data.SqlClient.resources.dll"
"web.config","486","25220cebaa8ce9da72221201418b7a68983671dc8a7513cbbce638c650230358","SIN ATRIBUCION NUGET",""
"WindowsBase.dll","16208","0ec46a38f29a234b9a4d0ae9364c8322f661a47c831c5b948f2787b7ca12dbbd","HASH COINCIDE; REVISION PENDIENTE","Microsoft.NETCore.App.Runtime.win-x64/10.0.12:runtimes/win-x64/lib/net10.0/WindowsBase.dll"
"zh-Hans/Microsoft.Data.SqlClient.resources.dll","228248","a5540af6f7ada158c21c47407c64dd9d07518d8596dee85dae05e3ce8568bfe3","HASH COINCIDE; REVISION PENDIENTE","Microsoft.Data.SqlClient/7.0.2:lib/net9.0/zh-Hans/Microsoft.Data.SqlClient.resources.dll"
"zh-Hant/Microsoft.Data.SqlClient.resources.dll","231832","8b0d9491461e710f136024dc24c54a9b1cca7a8091c0280163bb2d0659fc6087","HASH COINCIDE; REVISION PENDIENTE","Microsoft.Data.SqlClient/7.0.2:lib/net9.0/zh-Hant/Microsoft.Data.SqlClient.resources.dll"
